Time,Azimuth,Zenith
0.2416,7.906678357,61.02483108
0.242,7.356665705,66.94027087
0.2424,6.165847949,73.70887125
0.2428,4.203155468,80.70759579
0.2432,1.339069241,87.52446164
0.2436,-2.493118764,93.86989288
0.244,-7.251711231,99.52610675
0.2444,-12.73026898,104.323804
0.2448,-18.47918343,108.1203232
0.2452,-23.71748168,110.7512469
0.2456,-27.34706816,111.9611438
0.246,-28.37377314,111.4424389
0.2464,-26.67257401,109.1321143
0.2468,-22.99262672,105.4451188
0.2472,-18.12522131,101.074657
0.2476,-12.48666139,96.69077328
0.248,-6.234727774,92.81548063
0.2484,0.535267877,89.80484914
0.2488,7.675810681,87.84731673
0.2492,14.9427012,86.95681164
0.2496,21.97421441,86.9752238
0.25,28.24084387,87.60853515
0.2504,32.95885322,88.52037465
0.2508,35.15048928,89.48191193
0.2512,34.17941397,90.46178797
0.2516,30.34985518,91.47413399
0.252,24.59540422,92.35597164
0.2524,17.79643089,92.78115079
0.2528,10.56403064,92.41294259
0.2532,3.310776142,91.02346314
0.2536,-3.676953567,88.54990235
0.254,-10.21247755,85.10770606
0.2544,-16.18133306,80.98465473
0.2548,-21.45986837,76.63539395
0.2552,-25.74748251,72.67332539
0.2556,-28.38067046,69.79932129
0.256,-28.49125259,68.5646994
0.2564,-25.79051674,69.08375251
0.2568,-21.01020615,71.10921244
0.2572,-15.28934975,74.365868
0.2576,-9.550986366,78.6783384
0.258,-4.369952091,83.91581464
0.2584,-0.042484104,89.92995343
0.2588,3.329252339,96.52658927
0.2592,5.772926119,103.4477817
0.2596,7.396618495,110.3356582
0.26,8.333367167,116.6588571
0.2604,8.646670718,121.6226363
0.2608,8.222378173,124.2293849
0.2612,6.885627149,123.7791345
0.2616,4.810973477,120.4645379
0.262,2.562300472,115.1289389
0.2624,0.711529606,108.6050315
0.2628,-0.357478814,101.4679986
0.2632,-0.429906716,94.09324893
0.2636,0.59307216,86.75207737
0.264,2.717049336,79.67600616
0.2644,5.837362413,73.10108036
0.2648,9.677333459,67.31579466
0.2652,13.68453195,62.73058159
0.2656,16.96856001,59.938257
0.266,18.57326452,59.5862677
0.2664,18.18192148,61.89413006
0.2668,16.28047025,66.33532401
0.2672,13.43480524,72.01187557
0.2676,9.872963216,78.12159777
0.268,5.591901501,84.08538422
0.2684,0.541349718,89.50495148
0.2688,-5.261750921,94.11429393
0.2692,-11.66597188,97.7615984
0.2696,-18.33548999,100.4067306
0.27,-24.6971205,102.1021816
0.2704,-29.88655715,102.9243015
0.2708,-32.82675659,102.8638085
0.2712,-32.73779112,101.8117334
0.2716,-29.78998879,99.78322114
0.272,-24.85768078,97.11095831
0.2724,-18.75125463,94.32943111
0.2728,-11.95382984,91.96780669
0.2732,-4.746178521,90.43282809
0.2736,2.650295495,89.95990576
0.274,10.01228285,90.59184634
0.2744,17.10016158,92.17516885
0.2748,23.62327243,94.3762332
0.2752,29.13193824,96.72544479
0.2756,32.87805428,98.71706641
0.276,33.93345309,99.99057329
0.2764,31.86171562,100.4721714
0.2768,27.21116727,100.2390925
0.2772,21.02613245,99.27593676
0.2776,14.22779864,97.45341199
0.278,7.456476961,94.64565112
0.2784,1.115669424,90.82096866
0.2788,-4.577284959,86.07438039
0.2792,-9.549893254,80.6296543
0.2796,-13.81667935,74.84496318
0.28,-17.37481025,69.24352156
0.2804,-20.02450812,64.5527058
0.2808,-21.20153074,61.63707392
0.2812,-20.24117506,61.14015625
0.2816,-17.1807187,63.05426852
0.282,-12.91463142,66.86019191
0.2824,-8.469934553,72.0015952
0.2828,-4.550914432,78.07770334
0.2832,-1.534818766,84.80599994
0.2836,0.41830562,91.95512622
0.284,1.283203863,99.29875183
0.2844,1.130639527,106.5761806
0.2848,0.125454995,113.435801
0.2852,-1.448593003,119.3439717
0.2856,-3.173617607,123.4965581
0.286,-4.598841645,124.9527193
0.2864,-5.490478734,123.2455876
0.2868,-5.868166456,118.8627759
0.2872,-5.732662525,112.7962304
0.2876,-4.959777202,105.9132206
0.288,-3.382479574,98.80000524
0.2884,-0.8656903,91.84349833
0.2888,2.653667382,85.32024947
0.2892,7.129590282,79.44671517
0.2896,12.3508504,74.4053836
0.29,17.85668983,70.37247847
0.2904,22.84324574,67.57151652
0.2908,26.19766971,66.33209221
0.2912,26.98003591,67.00012421
0.2916,25.17527268,69.59048229
0.292,21.56238098,73.60331215
0.2924,16.86843719,78.29838948
0.2928,11.4367164,82.99915524
0.2932,5.377777751,87.19284495
0.2936,-1.238234069,90.53262788
0.294,-8.273030696,92.83302656
0.2944,-15.4755603,94.07505674
0.2948,-22.45773285,94.40286049
0.2952,-28.64322254,94.08415868
0.2956,-33.19434359,93.41030461
0.296,-35.12191303,92.54999413
0.2964,-33.87325035,91.49766266
0.2968,-29.85625668,90.26536179
0.2972,-24.01778886,89.07644101
0.2976,-17.18837765,88.30545609
0.298,-9.926016223,88.31675752
0.2984,-2.608744153,89.3526684
0.2988,4.49078023,91.48254183
0.2992,11.18123508,94.59089148
0.2996,17.32659204,98.3841983
0.3,22.76158927,102.4008234
0.3004,27.12009398,106.0314453
0.3008,29.67077741,108.6119776
0.3012,29.55108353,109.6681166
0.3016,26.57674732,109.146865
0.302,21.55525576,107.2760595
0.3024,15.61680547,104.2612294
0.3028,9.652833415,100.2140657
0.3032,4.219424576,95.22565226
0.3036,-0.3942502,89.42601928
0.304,-4.089207159,83.00692157
0.3044,-6.895163965,76.2362215
0.3048,-8.915622264,69.49308461
0.3052,-10.25504436,63.34071786
0.3056,-10.89611393,58.6047829
0.306,-10.59442027,56.27198921
0.3064,-9.10526073,56.95506448
0.3068,-6.683777726,60.37966752
0.3072,-4.017931868,65.71698966
0.3076,-1.749808043,72.1969799
0.308,-0.285738336,79.29532057
0.3084,0.159603263,86.66505472
0.3088,-0.504151305,94.04733572
0.3092,-2.272815659,101.2117781
0.3096,-5.034521956,107.9115033
0.31,-8.51065439,113.8291287
0.3104,-12.15619192,118.4990694
0.3108,-15.11317561,121.254409
0.3112,-16.51263032,121.4115255
0.3116,-16.13737924,118.8143243
0.312,-14.4581624,114.0854624
0.3124,-11.93569794,108.15866
0.3128,-8.712554952,101.8229466
0.3132,-4.74524248,95.63299768
0.3136,0.03121527,89.9680251
0.314,5.604352789,85.08491392
0.3144,11.82106569,81.13836096
0.3148,18.33333421,78.18590133
0.3152,24.5379328,76.2104442
0.3156,29.525512,75.1915225
0.316,32.19907115,75.20349377
0.3164,31.84830575,76.38450766
0.3168,28.75360728,78.6765488
0.3172,23.81202357,81.67661604
0.3176,17.77992545,84.80633369
0.318,11.07870128,87.52147849
0.3184,3.94602923,89.41310433
0.3188,-3.419191494,90.2458213
0.3192,-10.79637808,89.97550192
0.3196,-17.92844162,88.75258176
0.32,-24.48636688,86.90396602
0.3204,-29.96354435,84.88114981
0.3208,-33.55743763,83.14781975
0.3212,-34.34929723,81.99969636
0.3216,-32.00569788,81.46836018
0.322,-27.1596065,81.50113401
0.3224,-20.8454876,82.17471309
0.3228,-13.93476245,83.67190346
0.3232,-7.027810953,86.1531
0.3236,-0.508443023,89.66848978
