Time,Azimuth,Zenith
1.3412,9.101186866,83.21624484
1.3416,5.89861021,86.02514723
1.342,2.054551094,88.74818528
1.3424,-2.158917543,91.18284168
1.3428,-6.441382043,93.13528761
1.3432,-10.48458681,94.44711593
1.3436,-13.99070613,95.0324077
1.344,-16.6928775,94.90569907
1.3444,-18.37741754,94.18558372
1.3448,-18.90190916,93.07251406
1.3452,-18.20533936,91.81030177
1.3456,-16.31204731,90.64282923
1.346,-13.33271566,89.77478139
1.3464,-9.462151648,89.34374451
1.3468,-4.970312174,89.41050173
1.3472,-0.183624639,89.96950886
1.3476,4.54309636,90.97105682
1.348,8.86073509,92.33897547
1.3484,12.46034258,93.97266497
1.3488,15.10152396,95.73672611
1.3492,16.6305261,97.45176814
1.3496,16.98849221,98.89851694
1.35,16.21299668,99.83937241
1.3504,14.43332688,100.0546785
1.3508,11.85532471,99.38622885
1.3512,8.732871058,97.77600586
1.3516,5.332987832,95.28586809
1.352,1.909846176,92.0888749
1.3524,-1.303173351,88.43540769
1.3528,-4.090875478,84.60953247
1.3532,-6.259795969,80.89399875
1.3536,-7.657714592,77.55355606
1.354,-8.205021048,74.83239258
1.3544,-7.924637421,72.95257982
1.3548,-6.95487349,72.10208386
1.3552,-5.53198872,72.41076997
1.3556,-3.939538227,73.92335924
1.356,-2.441148608,76.58185566
1.3564,-1.228205088,80.22435625
1.3568,-0.406210468,84.59865696
1.3572,-0.017439869,89.38560087
1.3576,-0.075397549,94.22858369
1.358,-0.583378609,98.76654849
1.3584,-1.523428049,102.6667993
1.3588,-2.823204116,105.6541569
1.3592,-4.325507317,107.5347839
1.3596,-5.788251814,108.2128336
1.36,-6.926148014,107.6954161
1.3604,-7.477920984,106.0818819
1.3608,-7.266651871,103.5405721
1.3612,-6.229078353,100.2839898
1.3616,-4.410559984,96.5532234
1.362,-1.93739882,92.61351947
1.3624,1.016663134,88.7520792
1.3628,4.254018065,85.26484388
1.3632,7.55900618,82.4252871
1.3636,10.69257225,80.44124517
1.364,13.39337455,79.41633273
1.3644,15.3983644,79.33294939
1.3648,16.47843006,80.06399264
1.3652,16.47272837,81.40724582
1.3656,15.30988084,83.12868093
1.366,13.01598192,85.00123591
1.3664,9.714366422,86.83007317
1.3668,5.618740608,88.46046582
1.3672,1.017399896,89.77110759
1.3676,-3.752600795,90.66376499
1.368,-8.338081796,91.06349702
1.3684,-12.4033287,90.93549896
1.3688,-15.65941363,90.30964711
1.3692,-17.8857138,89.2959335
1.3696,-18.94212174,88.07971111
1.37,-18.77346422,86.89706166
1.3704,-17.40970116,85.997193
1.3708,-14.96376826,85.59948932
1.3712,-11.62499442,85.85319163
1.3716,-7.64509276,86.81014411
1.372,-3.317826392,88.42100751
1.3724,1.04278136,90.55695455
1.3728,5.123171392,93.04487342
1.3732,8.632251159,95.69653015
1.3736,11.32662561,98.31926488
1.374,13.03616074,100.7115532
1.3744,13.68470723,102.6574939
1.3748,13.30218786,103.9335093
1.3752,12.0240893,104.3323597
1.3756,10.07215313,103.7001595
1.376,7.713624931,101.9746282
1.3764,5.210242855,99.20997187
1.3768,2.780463921,95.57815718
1.3772,0.591956523,91.34606293
1.3776,-1.221471686,86.83717882
1.378,-2.541965147,82.39083517
1.3784,-3.270018906,78.33023285
1.3788,-3.351546371,74.94338109
1.3792,-2.815938897,72.472167
1.3796,-1.801566673,71.10089657
1.38,-0.546910248,70.94052389
1.3804,0.659246785,72.01384334
1.3808,1.550531892,74.25046903
1.3812,1.944077322,77.49430342
1.3816,1.763248194,81.51771527
1.382,1.020305029,86.03581189
1.3824,-0.221196652,90.72099174
1.3828,-1.877858884,95.22356445
1.3832,-3.853252579,99.20249067
1.3836,-6.019496775,102.3636077
1.384,-8.192434183,104.4970064
1.3844,-10.12725273,105.5032311
1.3848,-11.54888263,105.399599
1.3852,-12.2061923,104.303759
1.3856,-11.92361496,102.4007568
1.386,-10.63081057,99.90696055
1.3864,-8.367840581,97.04414777
1.3868,-5.272680967,94.03016479
1.3872,-1.55836363,91.08237314
1.3876,2.513441802,88.42106041
1.388,6.655416837,86.258287
1.3884,10.57116845,84.76732369
1.3888,13.96989999,84.04360866
1.3892,16.5857818,84.07715953
1.3896,18.20162828,84.7508665
1.39,18.66956061,85.86484725
1.3904,17.92323954,87.17637622
1.3908,15.98290078,88.44329026
1.3912,12.95681695,89.46182292
1.3916,9.039419105,90.09179363
1.392,4.502498405,90.26345792
1.3924,-0.323947046,89.96594664
1.3928,-5.081125137,89.22730341
1.3932,-9.417065347,88.10177509
1.3936,-13.02177661,86.67293314
1.394,-15.6550721,85.06660521
1.3944,-17.16329518,83.45934518
1.3948,-17.48616169,82.07172981
1.3952,-16.6574586,81.14421909
1.3956,-14.80061431,80.89937491
1.396,-12.11537528,81.49802917
1.3964,-8.852438105,83.00109899
1.3968,-5.281651487,85.35103753
1.3972,-1.667157363,88.3818901
1.3976,1.742406181,91.85405138
1.398,4.715341756,95.49727895
1.3984,7.044479558,99.04325065
1.3988,8.568591707,102.2389925
1.3992,9.202871413,104.8469892
1.3996,8.966425666,106.6460031
1.4,7.993296773,107.4438968
1.4004,6.515233307,107.1035227
1.4008,4.813046429,105.5723293
1.4012,3.151652611,102.9025586
1.4016,1.728946634,99.25404137
1.402,0.662071476,94.88020439
1.4024,0.009060154,90.1024677
1.4028,-0.198477109,85.27806371
1.4032,0.060911721,80.76581315
1.4036,0.785278894,76.89444003
1.404,1.914642085,73.93616939
1.4044,3.299762478,72.08547264
1.4048,4.701874247,71.44320757
1.4052,5.834817699,72.01023875
1.4056,6.433716547,73.69533843
1.406,6.31714543,76.33548678
1.4064,5.41713705,79.71855558
1.4068,3.772969779,83.59806346
1.4072,1.501386684,87.69845435
1.4076,-1.2379396,91.71976428
1.408,-4.264542105,95.35392664
1.4084,-7.379350863,98.31813238
1.4088,-10.355286,100.3983086
1.4092,-12.93592311,101.4866377
1.4096,-14.8564366,101.5972618
1.41,-15.88201117,100.8537831
1.4104,-15.8456377,99.45470007
1.4108,-14.67172464,97.6305982
1.4112,-12.38472033,95.60678195
1.4116,-9.107895936,93.58036036
1.412,-5.054578047,91.71479834
1.4124,-0.510553353,90.14742707
1.4128,4.192335419,88.99756845
1.4132,8.707567314,88.36150535
1.4136,12.70516316,88.29072602
1.414,15.89911997,88.76495917
1.4144,18.06853008,89.6775076
1.4148,19.07053474,90.84267995
1.4152,18.84568849,92.02316614
1.4156,17.41887083,92.96921896
1.416,14.8979544,93.46159103
1.4164,11.4687202,93.35035567
1.4168,7.38292967,92.57972946
1.4172,2.939484179,91.18960963
1.4176,-1.537966745,89.29330516
1.418,-5.724702892,87.04443928
1.4184,-9.320554304,84.6120116
1.4188,-12.07709258,82.17393075
1.4192,-13.8225004,79.92358706
1.4196,-14.47984029,78.07493708
1.42,-14.07670121,76.85391876
1.4204,-12.74376784,76.47242505
1.4208,-10.69679613,77.08971378
1.4212,-8.198927072,78.77298916
1.4216,-5.512976214,81.4718513
1.422,-2.865400729,85.01732665
1.4224,-0.438113469,89.14615844
1.4228,1.617289509,93.54079637
1.4232,3.165148368,97.87058359
1.4236,4.091008104,101.8220941
1.424,4.329767305,105.1152461
1.4244,3.903065096,107.5115728
1.4248,2.943646355,108.8245933
1.4252,1.68625304,108.9364997
1.4256,0.418534323,107.8155779
1.426,-0.591024321,105.5246179
1.4264,-1.154168812,102.2162752
1.4268,-1.185649373,98.11995831
1.4272,-0.685583285,93.52640369
1.4276,0.298167849,88.770352
1.428,1.700291138,84.20707598
1.4284,3.442415617,80.18038743
1.4288,5.411807311,76.98538861
1.4292,7.434172721,74.83333666
1.4296,9.268212542,73.82718196
1.43,10.63681899,73.95536651
1.4304,11.28383139,75.10695253
1.4308,11.02871325,77.10266174
1.4312,9.797946987,79.729005
1.4316,7.629606893,82.76235379
1.432,4.658399437,85.97697541
1.4324,1.090175077,89.14177046
1.4328,-2.825201962,92.01918451
1.4332,-6.814604809,94.3801229
1.4336,-10.59405216,96.03786557
1.434,-13.8797811,96.88852211
1.4344,-16.40663694,96.9379465
1.4348,-17.9534695,96.30161094
1.4352,-18.36662113,95.17835905
1.4356,-17.5744233,93.80933441
1.436,-15.59334862,92.43469901
1.4364,-12.5297891,91.2574226
1.4368,-8.578172127,90.4209018
1.4372,-4.011904862,90.0048572
1.4376,0.836511078,90.03760298
1.438,5.606034599,90.51331263
1.4384,9.943625123,91.39945283
1.4388,13.53946598,92.62866378
1.4392,16.15399313,94.08372272
1.4396,17.63346809,95.59022536
1.44,17.91580192,96.9260801
1.4404,17.03073107,97.84820193
1.4408,15.09580052,98.13163704
1.4412,12.30483597,97.61345675
1.4416,8.905605573,96.23005443
1.442,5.170996281,94.034256
1.4424,1.375155068,91.18381188
1.4428,-2.218327769,87.9060557
1.4432,-5.362014197,84.45606941
1.4436,-7.836172581,81.08704452
1.444,-9.471806981,78.04019893
1.4444,-10.17991938,75.54681551
1.4448,-9.976376981,73.82772751
1.4452,-8.991068544,73.07937533
1.4456,-7.450969785,73.44598168
1.446,-5.633707507,74.98754809
1.4464,-3.805154739,77.65728966
1.4468,-2.169715025,81.29749509
1.4472,-0.856495147,85.65409011
1.4476,0.060312507,90.40451828
1.448,0.530820572,95.19239042
1.4484,0.515641476,99.66255935
1.4488,0.001240111,103.4913215
1.4492,-0.964228638,106.4099181
1.4496,-2.239265403,108.2232989
1.45,-3.588633349,108.8253878
1.4504,-4.725764525,108.2070823
1.4508,-5.382542013,106.451351
1.4512,-5.372990038,103.7159975
1.4516,-4.623874794,100.2130751
1.452,-3.167413218,96.1946926
1.4524,-1.10966864,91.94651111
1.4528,1.404669969,87.78037969
1.4532,4.21276352,84.01506617
1.4536,7.132224135,80.94120347
1.454,9.94785052,78.77801565
1.4544,12.40803172,77.63713472
1.4548,14.24611505,77.50811147
1.4552,15.22159085,78.27139597
1.4556,15.16138149,79.73271821
1.456,13.98588116,81.66512416
1.4564,11.7180843,83.84478297
1.4568,8.481117562,86.07159054
1.4572,4.487266302,88.17245727
1.4576,0.018466151,89.9934485
1.458,-4.600380334,91.39428799
1.4584,-9.030943586,92.25821919
1.4588,-12.94982295,92.51826991
1.4592,-16.07398991,92.18611287
1.4596,-18.18178105,91.36565259
1.46,-19.12700902,90.24290541
1.4604,-18.84560447,89.05604892
1.4608,-17.35739851,88.05488138
1.4612,-14.76559479,87.45813064
1.4616,-11.25299339,87.4163793
1.462,-7.071819368,87.98987556
1.4624,-2.526020134,89.14924497
1.4628,2.051934917,90.79799952
1.4632,6.327576046,92.80297357
1.4636,9.993253013,95.01462365
1.464,12.79679504,97.26929593
1.4644,14.56542285,99.38092948
1.4648,15.22162246,101.1368693
1.4652,14.79057924,102.3086084
1.4656,13.39801504,102.6798503
1.466,11.2535253,102.0864949
1.4664,8.615991553,100.4569131
1.4668,5.749243761,97.83780796
1.4672,2.887827425,94.39462269
1.4676,0.228056636,90.38580395
1.468,-2.060698263,86.12143024
1.4684,-3.825386457,81.92209426
1.4688,-4.9374305,78.09058999
1.4692,-5.321711271,74.89882314
1.4696,-4.992920393,72.58197479
1.47,-4.078514818,71.3289034
1.4704,-2.80932353,71.26434374
1.4708,-1.4714019,72.42884095
1.4712,-0.33499476,74.76701872
1.4716,0.40619127,78.12951603
1.472,0.657771071,82.28522858
1.4724,0.406993061,86.93810902
1.4728,-0.314550306,91.74735795
1.4732,-1.459819295,96.353585
1.4736,-2.968319551,100.411671
1.474,-4.742155063,103.6266439
1.4744,-6.616751338,105.7863666
1.4748,-8.354476304,106.784303
1.4752,-9.676540563,106.6258316
1.4756,-10.32209785,105.4147417
1.476,-10.10579299,103.3243746
1.4764,-8.950769594,100.565583
1.4768,-6.892540039,97.36441605
1.4772,-4.061517353,93.95504884
1.4776,-0.655045023,90.58239706
1.478,3.090109536,87.50059221
1.4784,6.915928212,84.95444683
1.4788,10.55123525,83.1427068
1.4792,13.71923706,82.17672681
1.4796,16.15511258,82.05446667
1.48,17.63334755,82.66233624
1.4804,17.99425837,83.80304158
1.4808,17.16089697,85.23750131
1.4812,15.14633084,86.72776626
1.4816,12.05556226,88.07143674
1.482,8.083275364,89.12118541
1.4824,3.50410126,89.78628775
1.4828,-1.348195113,90.02006688
1.4832,-6.112134217,89.80579534
1.4836,-10.43533186,89.15471786
1.484,-14.00919994,88.11891633
1.4844,-16.59503322,86.80796933
1.4848,-18.03870742,85.39473638
1.4852,-18.27589933,84.10294109
1.4856,-17.33204227,83.17799551
1.486,-15.31882792,82.84671856
1.4864,-12.42441506,83.2736471
1.4868,-8.893972517,84.52495178
1.4872,-5.003660348,86.55303888
1.4876,-1.037601178,89.20953518
1.488,2.726113997,92.28086649
1.4884,6.025237516,95.52833931
1.4888,8.628730767,98.71442461
1.4892,10.3610775,101.609481
1.4896,11.13002226,103.9879256
1.49,10.94868048,105.628883
1.4904,9.942851017,106.331514
1.4908,8.334474186,105.9447815
1.4912,6.397576567,104.4016595
1.4916,4.398669481,101.7437801
1.492,2.54865193,98.12664377
1.4924,0.988880641,93.8043126
1.4928,-0.189944193,89.09927152
1.4932,-0.919549971,84.36556653
1.4936,-1.142905388,79.95327961
1.494,-0.83158899,76.1801427
1.4944,-0.022525078,73.31103412
1.4948,1.150256717,71.54157869
1.4952,2.455232612,70.98326908
1.4956,3.605885675,71.65365799
1.496,4.331222715,73.47811666
1.4964,4.440664552,76.30393025
1.4968,3.8551319,79.91885978
1.4972,2.598807847,84.06504247
1.4976,0.766022162,88.44706584
1.498,-1.514310615,92.74220291
1.4984,-4.09732909,96.62246356
1.4988,-6.817321209,99.79087101
1.4992,-9.470838524,102.0240533
1.4996,-11.81101913,103.206869
